epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
928,124877,0.56948,0.31257,0.81402,0.99901,0.83991,0.90357,0.84034,0.38557,0.24257,0.78357,0.00016454,0.00016454,0.00016454
929,124976,0.57556,0.31553,0.81578,0.99897,0.83993,0.90371,0.84055,0.38539,0.24245,0.78355,0.00016256,0.00016256,0.00016256
930,125073,0.57727,0.31583,0.81511,0.99896,0.83994,0.90389,0.84067,0.38515,0.24238,0.78355,0.00016058,0.00016058,0.00016058
931,125161,0.57025,0.31271,0.81365,0.99893,0.83995,0.90407,0.84085,0.38517,0.24215,0.78357,0.0001586,0.0001586,0.0001586
932,125229,0.57605,0.31489,0.8134,0.99896,0.8399,0.90415,0.84101,0.38507,0.24217,0.78354,0.00015662,0.00015662,0.00015662
933,125551,0.57281,0.31371,0.81236,0.99893,0.83995,0.90432,0.8412,0.38484,0.24209,0.78351,0.00015464,0.00015464,0.00015464
934,125613,0.5623,0.30942,0.81442,0.99889,0.83995,0.90447,0.84147,0.38472,0.24208,0.78347,0.00015266,0.00015266,0.00015266
935,125683,0.57437,0.31427,0.81743,0.99884,0.83992,0.90441,0.84137,0.38469,0.24198,0.78343,0.00015068,0.00015068,0.00015068
936,125809,0.58295,0.3176,0.81381,0.9989,0.83987,0.90434,0.84129,0.3846,0.24193,0.78342,0.0001487,0.0001487,0.0001487
937,125906,0.55923,0.30882,0.8129,0.99887,0.83991,0.90426,0.84135,0.38459,0.24196,0.78344,0.00014672,0.00014672,0.00014672
938,125971,0.56917,0.31306,0.81436,0.99892,0.83989,0.90411,0.84127,0.3843,0.24185,0.78342,0.00014474,0.00014474,0.00014474
939,126062,0.57079,0.31204,0.81291,0.99888,0.83994,0.90396,0.8411,0.38423,0.24175,0.78338,0.00014276,0.00014276,0.00014276
940,126181,0.58008,0.31568,0.81346,0.99888,0.83995,0.90375,0.8409,0.38431,0.24181,0.78336,0.00014078,0.00014078,0.00014078
941,126269,0.5832,0.31728,0.8131,0.9989,0.83996,0.90371,0.84078,0.38431,0.24178,0.78333,0.0001388,0.0001388,0.0001388
942,126355,0.57739,0.31493,0.81427,0.99893,0.83993,0.90376,0.84095,0.38414,0.24155,0.78334,0.00013682,0.00013682,0.00013682
943,126505,0.58674,0.31861,0.81332,0.99882,0.83997,0.9037,0.84089,0.38418,0.24169,0.78335,0.00013484,0.00013484,0.00013484
944,126583,0.57201,0.31413,0.81351,0.99877,0.83997,0.90373,0.84088,0.38406,0.24161,0.78331,0.00013286,0.00013286,0.00013286
945,126831,0.58913,0.32005,0.81446,0.99882,0.83992,0.90379,0.84086,0.38398,0.24168,0.78329,0.00013088,0.00013088,0.00013088
946,126934,0.56189,0.30809,0.81322,0.99882,0.83993,0.90382,0.84091,0.38393,0.24167,0.7833,0.0001289,0.0001289,0.0001289
947,127003,0.57426,0.31431,0.81332,0.99882,0.8399,0.90383,0.84094,0.38383,0.24159,0.78328,0.00012692,0.00012692,0.00012692
948,127077,0.57726,0.31648,0.81239,0.99872,0.83995,0.90392,0.84087,0.38398,0.24157,0.78326,0.00012494,0.00012494,0.00012494
949,127167,0.57554,0.31509,0.81507,0.99896,0.83986,0.90395,0.84089,0.38388,0.24155,0.78323,0.00012296,0.00012296,0.00012296
950,127257,0.58941,0.32005,0.81345,0.99896,0.83985,0.90401,0.84112,0.38385,0.2415,0.78324,0.00012098,0.00012098,0.00012098
951,127319,0.57596,0.31526,0.81401,0.99896,0.83982,0.90404,0.84113,0.38369,0.24146,0.78321,0.000119,0.000119,0.000119
952,127415,0.57877,0.31608,0.81352,0.99899,0.83979,0.90405,0.84111,0.3837,0.24147,0.78323,0.00011702,0.00011702,0.00011702
953,127528,0.56365,0.31115,0.81348,0.99903,0.83978,0.90398,0.84113,0.38353,0.24137,0.78319,0.00011504,0.00011504,0.00011504
954,127665,0.57196,0.31208,0.8126,0.99896,0.83984,0.90413,0.84144,0.38341,0.24133,0.78319,0.00011306,0.00011306,0.00011306
955,127814,0.58613,0.31786,0.81497,0.99899,0.83983,0.90404,0.84137,0.38345,0.24142,0.78319,0.00011108,0.00011108,0.00011108
956,127870,0.57424,0.31556,0.81264,0.999,0.83984,0.90401,0.84141,0.38337,0.24143,0.78319,0.0001091,0.0001091,0.0001091
957,127949,0.57864,0.31696,0.81242,0.9989,0.83989,0.90413,0.84148,0.38329,0.24135,0.78318,0.00010712,0.00010712,0.00010712
958,128027,0.57917,0.31592,0.81458,0.999,0.83983,0.90401,0.84145,0.38327,0.24137,0.78315,0.00010514,0.00010514,0.00010514
959,128111,0.57779,0.3162,0.81235,0.99891,0.83987,0.90383,0.84122,0.38327,0.24124,0.78315,0.00010316,0.00010316,0.00010316
960,128184,0.57374,0.31377,0.81221,0.99891,0.83989,0.90374,0.8411,0.38343,0.24136,0.78317,0.00010118,0.00010118,0.00010118
961,128291,0.58505,0.31834,0.81443,0.99894,0.83987,0.90364,0.84084,0.38362,0.24137,0.7832,9.92e-05,9.92e-05,9.92e-05
962,128375,0.57119,0.31334,0.81339,0.99898,0.83985,0.90375,0.84094,0.38369,0.24151,0.78318,9.722e-05,9.722e-05,9.722e-05
963,128508,0.56119,0.30851,0.81338,0.99896,0.83986,0.90374,0.84097,0.38357,0.24148,0.78315,9.524e-05,9.524e-05,9.524e-05
964,128619,0.55533,0.30668,0.81086,0.99902,0.83985,0.90353,0.84067,0.38351,0.24149,0.78311,9.326e-05,9.326e-05,9.326e-05
965,128695,0.57005,0.31187,0.81383,0.99902,0.83985,0.90329,0.84036,0.38336,0.24138,0.78313,9.128e-05,9.128e-05,9.128e-05
966,128829,0.57802,0.31525,0.81555,0.99899,0.83986,0.90336,0.84043,0.38313,0.24124,0.78313,8.93e-05,8.93e-05,8.93e-05
967,128913,0.57844,0.31599,0.81264,0.99894,0.8399,0.9035,0.84065,0.38308,0.24128,0.78309,8.732e-05,8.732e-05,8.732e-05
968,128998,0.58556,0.3175,0.81261,0.99895,0.8399,0.9035,0.84061,0.38302,0.24113,0.78309,8.534e-05,8.534e-05,8.534e-05
969,129231,0.58158,0.31708,0.8132,0.99894,0.83992,0.90346,0.84067,0.38283,0.24105,0.78306,8.336e-05,8.336e-05,8.336e-05
970,129310,0.58366,0.31692,0.81499,0.99894,0.83989,0.90359,0.8408,0.38292,0.24111,0.78304,8.138e-05,8.138e-05,8.138e-05
971,129392,0.58067,0.31677,0.81185,0.999,0.83989,0.90365,0.84086,0.3828,0.24096,0.78304,7.94e-05,7.94e-05,7.94e-05
972,129477,0.57409,0.31432,0.81222,0.99904,0.83991,0.90379,0.84109,0.38283,0.241,0.78304,7.742e-05,7.742e-05,7.742e-05
973,129581,0.56694,0.31094,0.81148,0.99902,0.83992,0.90379,0.8411,0.38277,0.24099,0.78304,7.544e-05,7.544e-05,7.544e-05
974,129669,0.56702,0.31102,0.81416,0.99905,0.83992,0.90393,0.84119,0.38291,0.24089,0.78305,7.346e-05,7.346e-05,7.346e-05
975,129797,0.5727,0.31331,0.81341,0.99909,0.83987,0.904,0.84122,0.3828,0.24096,0.78302,7.148e-05,7.148e-05,7.148e-05
976,129877,0.5635,0.30946,0.81185,0.99907,0.8399,0.90399,0.84126,0.38271,0.24097,0.78303,6.95e-05,6.95e-05,6.95e-05
977,129973,0.57823,0.31573,0.81282,0.99889,0.83997,0.90386,0.8412,0.38258,0.24089,0.78301,6.752e-05,6.752e-05,6.752e-05
978,130062,0.57704,0.31603,0.81385,0.99889,0.83997,0.9038,0.84116,0.38258,0.24089,0.783,6.554e-05,6.554e-05,6.554e-05
979,130230,0.5769,0.31451,0.81289,0.99895,0.83992,0.90385,0.84119,0.38242,0.24086,0.78299,6.356e-05,6.356e-05,6.356e-05
980,130331,0.58307,0.31713,0.81427,0.99895,0.83986,0.90395,0.84138,0.38239,0.24086,0.78301,6.158e-05,6.158e-05,6.158e-05
981,130480,0.56362,0.31073,0.81169,0.99895,0.83986,0.90381,0.84129,0.38227,0.24077,0.78299,5.96e-05,5.96e-05,5.96e-05
982,130564,0.59279,0.32265,0.81381,0.99898,0.83988,0.90371,0.84119,0.38225,0.24067,0.78299,5.762e-05,5.762e-05,5.762e-05
983,130629,0.58681,0.31865,0.81638,0.99897,0.8399,0.9037,0.84105,0.38244,0.24076,0.78301,5.564e-05,5.564e-05,5.564e-05
984,130729,0.58263,0.31666,0.81627,0.99895,0.83989,0.90373,0.84109,0.3826,0.2407,0.78303,5.366e-05,5.366e-05,5.366e-05
985,130807,0.55577,0.30697,0.81313,0.99894,0.83988,0.90382,0.84121,0.38255,0.24068,0.78301,5.168e-05,5.168e-05,5.168e-05
986,131078,0.56323,0.30962,0.81445,0.99895,0.8399,0.90382,0.8413,0.38236,0.24068,0.78299,4.97e-05,4.97e-05,4.97e-05
987,131184,0.57255,0.31343,0.81302,0.99896,0.83987,0.90367,0.8411,0.38235,0.24077,0.78296,4.772e-05,4.772e-05,4.772e-05
988,131278,0.56594,0.31092,0.81254,0.99896,0.8399,0.9037,0.84123,0.38218,0.24074,0.78293,4.574e-05,4.574e-05,4.574e-05
989,131394,0.55487,0.30634,0.81104,0.99902,0.8399,0.9036,0.84109,0.38207,0.24065,0.78293,4.376e-05,4.376e-05,4.376e-05
990,131498,0.57484,0.31448,0.8144,0.99902,0.83989,0.90352,0.84113,0.38198,0.24066,0.78294,4.178e-05,4.178e-05,4.178e-05
991,131571,0.52829,0.29949,0.80645,0.99902,0.8399,0.90342,0.84031,0.38406,0.24145,0.78299,3.98e-05,3.98e-05,3.98e-05
992,131616,0.52137,0.29684,0.80535,0.9991,0.83987,0.90331,0.83912,0.38746,0.24279,0.78322,3.782e-05,3.782e-05,3.782e-05
993,131659,0.5289,0.2995,0.80515,0.9991,0.8399,0.90331,0.8384,0.39086,0.24418,0.7835,3.584e-05,3.584e-05,3.584e-05
994,131705,0.52431,0.29869,0.80562,0.99908,0.8399,0.90316,0.83768,0.39352,0.24527,0.78373,3.386e-05,3.386e-05,3.386e-05
995,131750,0.52497,0.29884,0.80705,0.9991,0.83992,0.90311,0.83691,0.39641,0.24641,0.78403,3.188e-05,3.188e-05,3.188e-05
996,131799,0.51814,0.2953,0.80358,0.99902,0.83997,0.90319,0.83668,0.39869,0.24722,0.78426,2.99e-05,2.99e-05,2.99e-05
997,131843,0.50466,0.29033,0.8011,0.99896,0.83998,0.90329,0.83625,0.40044,0.24789,0.78445,2.792e-05,2.792e-05,2.792e-05
998,131889,0.51274,0.29372,0.8022,0.99881,0.84004,0.90347,0.836,0.40208,0.24847,0.7846,2.594e-05,2.594e-05,2.594e-05
999,131937,0.5099,0.29241,0.80303,0.99878,0.84007,0.90361,0.83597,0.40307,0.24876,0.7847,2.396e-05,2.396e-05,2.396e-05
1000,131980,0.49778,0.28898,0.80289,0.99878,0.84008,0.90374,0.83575,0.40377,0.24895,0.78479,2.198e-05,2.198e-05,2.198e-05
